excel_id,session_id,turn_index,expected_action,depends_on_turn,turn_type,user_message,gold_sql
3383,TestMultiturn91,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT SUM(unit_cost) AS total_unit_cost FROM ""national_transport"".""complementary_price"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3384,TestMultiturn91,4,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3385,TestMultiturn91,5,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3386,TestMultiturn91,6,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3387,TestMultiturn91,7,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3388,TestMultiturn91,8,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT SUM(unit_cost) AS total_unit_cost FROM ""national_transport"".""complementary_price"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY total_unit_cost DESC LIMIT 1;"
3389,TestMultiturn91,9,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT SUM(unit_cost) AS total_unit_cost FROM ""national_transport"".""complementary_price"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3390,TestMultiturn91,10,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3391,TestMultiturn92,1,EXECUTE_SQL,,seed_sql,¿Cuántos cuentas por cobrar - payment form activos tengo? Muchas gracias.,"SELECT COUNT(*) FROM ""account_receivable"".""payment_form"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 100;"
3392,TestMultiturn92,2,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3393,TestMultiturn92,3,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuántos crm - message thread hay por cada valor de la columna assigned_to_user_id? Por favor.","SELECT t.assigned_to_user_id AS assigned_to_user_id, COUNT(*) AS registros FROM ""crm"".""message_thread"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.assigned_to_user_id ORDER BY registros DESC LIMIT 100;"
3394,TestMultiturn92,4,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3395,TestMultiturn92,5,CLARIFY,,cl_vago,Dame los datos.,
3396,TestMultiturn92,6,EXECUTE_SQL,3,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.assigned_to_user_id AS assigned_to_user_id, COUNT(*) AS registros FROM ""crm"".""message_thread"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.assigned_to_user_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
3397,TestMultiturn92,7,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3398,TestMultiturn92,8,EXECUTE_SQL,3,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.assigned_to_user_id AS assigned_to_user_id, COUNT(*) AS registros FROM ""crm"".""message_thread"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.assigned_to_user_id ORDER BY registros DESC LIMIT 5;"
3399,TestMultiturn92,9,EXECUTE_SQL,3,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t.assigned_to_user_id AS assigned_to_user_id, COUNT(*) AS registros FROM ""crm"".""message_thread"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.assigned_to_user_id ORDER BY registros DESC ) AS sub;"
3400,TestMultiturn92,10,EXECUTE_SQL,3,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.assigned_to_user_id AS assigned_to_user_id, COUNT(*) AS registros FROM ""crm"".""message_thread"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.assigned_to_user_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
3401,TestMultiturn93,1,EXECUTE_SQL,,seed_sql,"Lista los integration - integration match action activos, solo necesito el nombre. Gracias.","SELECT name FROM ""integration"".""integration_match_action"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 100;"
3402,TestMultiturn93,2,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""integration"".""integration_match_action"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' ) AS sub;"
3403,TestMultiturn93,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""integration"".""integration_match_action"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3404,TestMultiturn93,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""integration"".""integration_match_action"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3405,TestMultiturn93,5,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3406,TestMultiturn93,6,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3407,TestMultiturn93,7,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""integration"".""integration_match_action"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' ) AS sub;"
3408,TestMultiturn94,1,EXECUTE_SQL,,seed_sql,Regálame los nombres de los diferentes categoria que se han usado en los cuentas por pagar - return invoice detail. Es urgente.,"SELECT DISTINCT r.name AS categoria FROM ""account_payable"".""return_invoice_detail"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 100;"
3409,TestMultiturn94,2,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3410,TestMultiturn94,3,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3411,TestMultiturn94,4,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3412,TestMultiturn94,5,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT DISTINCT r.name AS categoria FROM ""account_payable"".""return_invoice_detail"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' ) AS sub;"
3413,TestMultiturn94,6,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT DISTINCT r.name AS categoria FROM ""account_payable"".""return_invoice_detail"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 5;"
3414,TestMultiturn94,7,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT DISTINCT r.name AS categoria FROM ""account_payable"".""return_invoice_detail"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 5;"
3415,TestMultiturn94,8,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT DISTINCT r.name AS categoria FROM ""account_payable"".""return_invoice_detail"" AS t JOIN ""core"".""category"" AS r ON t.category_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' ) AS sub;"
3416,TestMultiturn95,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, necesito un resumen combinando core - indicator y programaciones de pago, agrupando por empresa (member_id) y mostrando la suma del valor del descuento y el número de registros asociados. Gracias.","SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC LIMIT 100;"
3417,TestMultiturn95,2,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t1.member_id, SUM(d.discount_amount) AS total_discount_amount, COUNT(*) AS registros FROM ""core"".""indicator"" AS t1 JOIN ""treasury"".""payment_schedule"" AS d ON d.member_id = t1.member_id WHERE t1.member_id = $1 AND t1.audit_status <> 'D' GROUP BY t1.member_id ORDER BY total_discount_amount DESC ) AS sub;"
3418,TestMultiturn95,3,CLARIFY,,cl_eso,¿Y eso cómo va?,
3419,TestMultiturn95,4,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: para mi empresa, dame la suma del campo movement_amount de los treasury - erp movement agrupada por cuentas bancarias, mostrando el nombre del cuentas bancarias y cuántos registros tiene cada uno.","SELECT r.name AS cuentas_bancarias, SUM(t.movement_amount) AS total_movement_amount, COUNT(*) AS registros FROM ""treasury"".""erp_movement"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_movement_amount DESC LIMIT 100;"
3420,TestMultiturn95,5,EXECUTE_SQL,4,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT r.name AS cuentas_bancarias, SUM(t.movement_amount) AS total_movement_amount, COUNT(*) AS registros FROM ""treasury"".""erp_movement"" AS t JOIN ""treasury"".""bank_account"" AS r ON t.bank_account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_movement_amount DESC ORDER BY total_movement_amount DESC LIMIT 100;"
3421,TestMultiturn95,6,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3422,TestMultiturn96,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3423,TestMultiturn96,2,EXECUTE_SQL,,seed_sql,Regálame los nombres de los diferentes cuenta contable que se han usado en los cuentas por pagar - conditional discount. Muchas gracias.,"SELECT DISTINCT r.name AS cuenta_contable FROM ""account_payable"".""conditional_discount"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 100;"
3424,TestMultiturn96,3,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3425,TestMultiturn96,4,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT DISTINCT r.name AS cuenta_contable FROM ""account_payable"".""conditional_discount"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' ) AS sub;"
3426,TestMultiturn96,5,NO_SQL,,ns_ok,"Perfecto, entendido.",
3427,TestMultiturn96,6,CLARIFY,,cl_eso,¿Y eso cómo va?,
3428,TestMultiturn96,7,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT DISTINCT r.name AS cuenta_contable FROM ""account_payable"".""conditional_discount"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' LIMIT 5;"
3429,TestMultiturn96,8,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT DISTINCT r.name AS cuenta_contable FROM ""account_payable"".""conditional_discount"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' ) AS sub;"
3430,TestMultiturn96,9,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3431,TestMultiturn97,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3432,TestMultiturn97,2,EXECUTE_SQL,,seed_sql,"Lista los cuentas por cobrar - conditional discount activos, solo necesito el nombre. Muchas gracias.","SELECT name FROM ""account_receivable"".""conditional_discount"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 100;"
3433,TestMultiturn97,3,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3434,TestMultiturn97,4,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3435,TestMultiturn97,5,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3436,TestMultiturn97,6,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""account_receivable"".""conditional_discount"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' ) AS sub;"
3437,TestMultiturn97,7,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3438,TestMultiturn97,8,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""account_receivable"".""conditional_discount"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3439,TestMultiturn97,9,CLARIFY,,cl_vago,Dame los datos.,
3440,TestMultiturn97,10,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""account_receivable"".""conditional_discount"" WHERE member_id = $1 AND is_active = TRUE AND audit_status <> 'D' LIMIT 5;"
3441,TestMultiturn98,1,EXECUTE_SQL,,seed_sql,¿Cuál es la suma total del total credito en comprobantes contables? Es urgente.,"SELECT SUM(total_credit) AS total_total_credit FROM ""accounting"".""movement"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3442,TestMultiturn98,2,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3443,TestMultiturn98,3,CLARIFY,,cl_comparar,Compáralo.,
3444,TestMultiturn98,4,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT SUM(total_credit) AS total_total_credit FROM ""accounting"".""movement"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY total_total_credit DESC LIMIT 1;"
3445,TestMultiturn98,5,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT SUM(total_credit) AS total_total_credit FROM ""accounting"".""movement"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3446,TestMultiturn98,6,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3447,TestMultiturn98,7,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT SUM(total_credit) AS total_total_credit FROM ""accounting"".""movement"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3448,TestMultiturn99,1,EXECUTE_SQL,,seed_sql,"Dame el total del valor del impuesto de los cuentas por pagar - note tax detail cuyo cuenta contable contiene 'PROVEEDOR' en el nombre, agrupado por cuenta contable. Por favor.","SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""account_payable"".""note_tax_detail"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC LIMIT 100;"
3449,TestMultiturn99,2,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""account_payable"".""note_tax_detail"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC LIMIT 5;"
3450,TestMultiturn99,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""account_payable"".""note_tax_detail"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC ) AS sub;"
3451,TestMultiturn99,4,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3452,TestMultiturn99,5,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3453,TestMultiturn99,6,CLARIFY,,cl_comparar,Compáralo.,
3454,TestMultiturn99,7,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3455,TestMultiturn99,8,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS cuenta_contable, SUM(t.tax_value) AS total_tax_value, COUNT(*) AS registros FROM ""account_payable"".""note_tax_detail"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%PROVEEDOR%' GROUP BY r.id, r.name ORDER BY total_tax_value DESC ORDER BY total_tax_value DESC LIMIT 1;"
3456,TestMultiturn100,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3457,TestMultiturn100,2,EXECUTE_SQL,,seed_sql,¿Cuál es el saldo más bajo registrado en saldos por pagar? Por favor.,"SELECT MIN(balance) FROM ""account_payable"".""balance"" WHERE member_id = $1 LIMIT 100;"
3458,TestMultiturn100,3,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3459,TestMultiturn100,4,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT MIN(balance) FROM ""account_payable"".""balance"" WHERE member_id = $1 ) AS sub;"
3460,TestMultiturn100,5,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3461,TestMultiturn100,6,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuántos core - cancellation record hay por cada valor de la columna cancellation_id? Gracias.","SELECT t.cancellation_id AS cancellation_id, COUNT(*) AS registros FROM ""core"".""cancellation_record"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.cancellation_id ORDER BY registros DESC LIMIT 100;"
3462,TestMultiturn100,7,EXECUTE_SQL,6,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.cancellation_id AS cancellation_id, COUNT(*) AS registros FROM ""core"".""cancellation_record"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.cancellation_id ORDER BY registros DESC LIMIT 5;"
3463,TestMultiturn101,1,EXECUTE_SQL,,seed_sql,Indícame la cantidad de detalles de movimiento contable junto con la suma del valor credito y del valor debito. Cuando puedas.,"SELECT COUNT(*) AS cantidad, SUM(value_credit) AS total_value_credit, SUM(value_debit) AS total_value_debit FROM ""accounting"".""movement_detail"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3464,TestMultiturn101,2,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) AS cantidad, SUM(value_credit) AS total_value_credit, SUM(value_debit) AS total_value_debit FROM ""accounting"".""movement_detail"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3465,TestMultiturn101,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) AS cantidad, SUM(value_credit) AS total_value_credit, SUM(value_debit) AS total_value_debit FROM ""accounting"".""movement_detail"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3466,TestMultiturn101,4,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3467,TestMultiturn101,5,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT COUNT(*) AS cantidad, SUM(value_credit) AS total_value_credit, SUM(value_debit) AS total_value_debit FROM ""accounting"".""movement_detail"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY cantidad DESC LIMIT 100;"
